0,46,0.10239372077890947
0,273,0.11110680093300684
0,15,0.13399943661108257
0,266,0.15373914404878306
0,209,0.2006223558661814
0,35,0.2312864996690733
0,15,0.13399943661108257
0,46,0.10239372077890947
0,266,0.15373914404878306
0,273,0.11110680093300684
1,129,0.004198389264993627
1,109,0.04292709579349565
1,102,0.07989401262722202
1,68,0.133026385505092
1,162,0.137469161505274
1,51,0.14219265646078733
1,244,0.15377332853068007
1,59,0.1562028655776542
1,101,0.16397398484604547
1,132,0.16961432563659223
1,272,0.18411053598494906
1,169,0.1906231884105357
1,66,0.20747259318759814
1,163,0.2233147072871963
1,284,0.23279560704466037
1,51,0.14219265646078733
1,101,0.16397398484604547
1,102,0.07989401262722202
1,109,0.04292709579349565
1,129,0.004198389264993627
1,162,0.137469161505274
2,252,0.017280858449006092
2,136,0.022518964378600785
2,215,0.025603123655566513
2,100,0.09269998444458054
2,219,0.12405706038571
2,234,0.1506873605905435
2,100,0.09269998444458054
2,136,0.022518964378600785
2,215,0.025603123655566513
2,219,0.12405706038571
2,252,0.017280858449006092
6,248,0.013935578503341449
6,150,0.020936891468938602
6,105,0.035604477696516416
6,296,0.0429465340562109
6,242,0.04792600120892979
6,189,0.07030994714780335
6,219,0.098183114664883
6,251,0.10788044750051404
6,67,0.11781469312719299
6,100,0.13007585176651673
6,234,0.160522144234828
6,58,0.1683620538584972
6,67,0.11781469312719299
6,100,0.13007585176651673
6,105,0.035604477696516416
6,150,0.020936891468938602
6,189,0.07030994714780335
6,219,0.098183114664883
6,242,0.04792600120892979
6,248,0.013935578503341449
6,251,0.10788044750051404
6,296,0.0429465340562109
15,46,0.04963398653464815
15,273,0.07267807276737633
15,266,0.09129903000913817
15,209,0.1286217772077689
15,35,0.1508427729515286
15,46,0.04963398653464815
15,209,0.1286217772077689
15,266,0.09129903000913817
15,273,0.07267807276737633
16,279,0.004338092402130405
16,21,0.02995960597552159
16,224,0.04482923817014143
16,197,0.05655355306892445
16,226,0.058362150559545425
16,152,0.08102212064993232
16,87,0.09389181380217243
16,21,0.02995960597552159
16,32,0.1465879113589068
16,50,0.16630361687696352
16,77,0.1546997275159974
16,87,0.09389181380217243
16,112,0.12367525730734334
16,152,0.08102212064993232
16,177,0.14973772152567408
16,196,0.11849252081399794
16,197,0.05655355306892445
16,224,0.04482923817014143
16,226,0.058362150559545425
16,279,0.004338092402130405
18,123,0.04069481912394442
18,223,0.06356113608033244
18,135,0.07675904830771266
18,144,0.08287919569306793
18,56,0.0847316779737817
18,43,0.08948465906951074
18,203,0.09564997219862041
18,115,0.12493693371099752
18,138,0.1316757014872266
18,222,0.13217820836200653
18,239,0.1346752240800788
18,99,0.14546099827652395
18,106,0.15772697158066099
18,286,0.17528724326287598
18,221,0.18932316157540408
18,43,0.08948465906951074
18,56,0.0847316779737817
18,106,0.15772697158066099
18,115,0.12493693371099752
18,123,0.04069481912394442
18,135,0.07675904830771266
18,138,0.1316757014872266
18,144,0.08287919569306793
18,203,0.09564997219862041
18,222,0.13217820836200653
18,223,0.06356113608033244
18,239,0.1346752240800788
21,279,0.025729570514925124
21,226,0.042879367329962295
21,224,0.04614458807416091
21,152,0.05283450598697875
21,197,0.05608471915412717
21,87,0.0740764983917974
21,112,0.10701808052453053
21,177,0.12632807999686357
21,32,0.142343839306898
21,45,0.15182334104190684
21,50,0.14280804521705498
21,77,0.15187790202559037
21,87,0.0740764983917974
21,112,0.10701808052453053
21,152,0.05283450598697875
21,177,0.12632807999686357
21,196,0.12720082038117597
21,197,0.05608471915412717
21,224,0.04614458807416091
21,226,0.042879367329962295
21,279,0.025729570514925124
26,176,0.03532515607583997
26,39,0.03659032835843395
26,287,0.10060889707890888
26,201,0.10194622044069442
26,42,0.12627509066038856
26,39,0.03659032835843395
26,176,0.03532515607583997
26,183,0.14952490349959233
26,201,0.10194622044069442
26,287,0.10060889707890888
28,131,0.0038323133666294
28,98,0.021774322082117353
28,83,0.04921726182882423
28,155,0.05588688905398008
28,37,0.05634327131177451
28,73,0.06425027652980644
28,165,0.06546852312823948
28,292,0.0849532580729525
28,220,0.09009008662445261
28,299,0.09249555379812374
28,218,0.09355091632194294
28,174,0.09478012689301983
28,191,0.10029998099757394
28,116,0.11217000599456418
28,161,0.11262835263337384
28,37,0.05634327131177451
28,73,0.06425027652980644
28,83,0.04921726182882423
28,98,0.021774322082117353
28,106,0.12210726091188223
